Id_com2017,Surfbati,Surfparc,Surfcons,Maison,Appart,Pro,Divers,Cumul,Dens_cons
27414,5666.25,82036,81509.74,64,12,3,0,79,9.69209
27415,3707.88,209187,107534.97,33,11,2,0,46,4.27768
27416,3266.75,56148,55787.98,36,0,0,0,36,6.453
27417,5338.63,79478,78968.34,53,0,3,0,56,7.09145
27418,1476.13,48920,36798.45,16,0,0,0,16,4.34801
27419,2985.88,45361,45070.09,27,0,2,0,29,6.43442
27420,1224.5,7011,6966.06,6,0,1,0,7,10.0487
27421,1397.63,35735,26249.62,17,0,1,0,18,6.85724
27422,2817.63,39089,38251.08,27,2,0,0,29,7.58148
27423,2720.88,44625,44338.78,24,0,0,0,24,5.41287
27424,26339.25,35447,35219.66,7,0,2,0,9,2.55539
27425,20578.13,350738.57,276447.73,111,0,11,0,122,4.41313
27426,7059.13,71351,70893.34,65,0,0,0,65,9.1687
27427,2691.88,106118,49320.67,20,0,4,0,24,4.86611
27428,40884.38,336232.02,243737.18,235,53,16,2,306,12.5545
27429,676.25,11062.73,11062.72,6,0,0,0,6,5.42362
27430,3855.63,65574,65153.46,36,2,0,0,38,5.83238
27431,1398.88,27458,27281.97,13,9,1,0,23,8.43047
27432,8701,123693.59,123693.59,61,0,0,0,61,4.93154
27433,1263.13,38627,23689.14,16,0,0,0,16,6.75415
27434,89.375,2199,2184.9,1,0,0,0,1,4.57686
27435,3246.63,135540,71967.55,32,0,0,0,32,4.44645
27436,5205,87293.41,80020.56,34,0,0,1,35,4.37388
27437,2291.63,34626,34403.96,24,0,0,0,24,6.97594
27438,7979.88,65632,62033.66,25,101,11,0,137,22.0848
27439,7737,65066.69,65066.69,15,0,8,0,23,3.53483
27440,3084,43682,43401.87,23,0,2,0,25,5.76012
27441,285.875,16073.05,11673.23,2,0,0,0,2,1.71332
27442,416.875,16671,10880.74,4,0,0,0,4,3.67622
27444,1758.88,94664,52572.65,15,0,1,0,16,3.04341
27445,928.875,27993,6451.36,6,0,1,0,7,10.8504
27446,4992.38,65285.49,60230.88,35,0,2,0,37,6.14303
27447,3085.63,74413,73935.83,29,0,2,0,31,4.19282
27448,32638,165630.17,163456.8,92,44,16,2,154,9.42145
27451,964.5,15267.25,15267.26,8,0,0,0,8,5.23997
27453,21401.75,134852,133987.17,70,2,13,0,85,6.34389
27454,2584.5,56152,38902.87,28,0,0,0,28,7.19741
27455,1184.5,60801,29631.75,11,0,0,0,11,3.71223
27456,2577,41618.2,22305.63,15,0,1,0,16,7.17308
27457,5867.25,66298.83,65626.85,50,0,0,0,50,7.61883
27458,20458.5,135604.54,135604.62,162,5,4,0,171,12.6102
27459,413,8397,8343.16,4,0,0,0,4,4.79435
27460,1189,30898.33,28486.22,10,0,0,0,10,3.51047
27462,437.125,19143,11866.37,5,0,0,0,5,4.21359
27463,4140,177883,87196.16,39,0,6,0,45,5.16078
27464,6821,76288.04,76288.34,59,0,0,0,59,7.73382
27465,1687.38,39422.64,26563.06,14,0,0,0,14,5.27048
27466,2799.63,56402,49348.46,31,0,0,0,31,6.28186
27467,113722.25,574661.57,516048.37,270,675,93,1,1039,20.1338
27468,2449,48221.02,24888.82,15,0,3,0,18,7.23216
27469,24560.38,170336.64,155137.99,216,32,11,1,260,16.7593
27470,13049,72048,71585.87,45,11,13,1,70,9.77847
27471,213.125,2624,2607.18,2,0,0,0,2,7.67112
27472,2244.5,32017.36,32017.4,14,0,2,0,16,4.99728
27473,2180.38,43282,37400.49,21,0,1,0,22,5.88228
27474,2776.38,23471.2,23471.14,23,0,2,0,25,10.6514
27475,1163.75,30569,30372.98,12,0,0,0,12,3.95088
27476,1239,47439.62,21981.39,8,0,1,0,9,4.09437
27477,2599.25,28929,28743.48,21,0,0,0,21,7.306
27478,13411,117157.37,107449.28,82,0,8,0,90,8.37605
27480,4513,71417,70958.91,40,0,3,0,43,6.05985
27481,25539,391448.57,360055.49,26,0,317,0,343,9.52631
27482,335,3622.83,3622.83,3,0,0,0,3,8.28083
27483,1624.5,17862.37,17861.96,16,0,0,0,16,8.95758
27485,2330.13,22420.9,22420.91,25,2,0,0,27,12.0423
27486,6989.75,60322.63,60322.56,27,0,3,0,30,4.97326
27487,1416.5,20824,20690.4,13,0,0,0,13,6.28311
27488,832.125,33136,16421.03,8,0,0,1,9,5.48078
27489,4266,57837.08,57837.13,31,0,1,0,32,5.53278
27490,465.5,5122,5089.16,8,0,0,0,8,15.7197
27491,408,30261,21040.18,4,0,0,0,4,1.90112
27492,1625,38272,38026.5,20,0,0,0,20,5.25949
27493,21543,216303,202197.88,228,33,16,2,279,13.7984
27495,1499.13,18935,18813.57,15,0,0,0,15,7.97297
27496,1819.75,32884,32673.14,19,0,0,0,19,5.81517
27497,12781.38,223105.42,165139.59,100,0,2,0,102,6.17659
27498,2207.38,42516,42243.39,25,0,0,0,25,5.91809
27500,13101.25,183185.31,106204.37,70,14,4,0,88,8.28591
27501,2792.25,42547.38,42547.39,26,0,0,0,26,6.11083
27502,6662.38,111423,95241.31,66,17,8,1,92,9.65967
27504,20292.63,207307.86,192652.52,159,0,6,0,165,8.56464
27505,953.125,45896,34920.63,9,0,0,0,9,2.57727
27507,32753.38,349351,303557.55,240,53,25,1,319,10.5087
27508,1932.75,74337,43645.32,17,0,2,0,19,4.35327
27511,3972.75,45807.63,45807.63,34,0,0,0,34,7.42234
27512,2666.13,108438,68320.89,25,0,0,0,25,3.6592
27514,1767.13,104469,38695.22,18,0,1,0,19,4.91017
27516,3362.13,152108,72077.69,30,0,0,0,30,4.16218
27517,25683.63,410572,290232.21,128,1,20,0,149,5.13382
27518,10284.5,234603.88,139595.79,74,0,0,0,74,5.30102
27520,648.125,35817,16484.54,7,0,0,0,7,4.2464
27521,296,15094.12,8547.91,3,0,0,0,3,3.50963
27522,4423.5,189158,96056.86,43,0,0,0,43,4.47652
27523,2145.38,111700,40905.97,20,0,2,0,22,5.37819
27524,11184,139213.41,133320.13,72,0,1,0,73,5.47554
27525,2895,38709.54,38709.55,28,0,0,0,28,7.23336
27527,510,40691,13812.86,7,0,0,0,7,5.06774
27528,27270.5,154105.6,154105.35,162,31,10,0,203,13.1728
27529,4016.63,128460.48,68305.57,22,0,2,0,24,3.51362
27530,427,17263,9528.52,4,0,0,0,4,4.19792
27531,2825,59607.71,53905.2,17,0,0,0,17,3.15368
27533,2581.88,39571,39317.28,20,0,5,0,25,6.35853
27534,7223.38,65586.29,59531.83,46,0,3,1,50,8.39887
27535,2072,26247.93,26247.94,16,0,1,0,17,6.4767
27536,4613.75,59815.7,59815.68,32,0,1,0,33,5.51695
27537,5510.38,77908.99,57954.92,52,4,0,0,56,9.66268
27538,3522,85255,59208.79,43,7,1,0,51,8.61359
27539,3158,37158,36919.7,28,0,0,0,28,7.58403
27540,2268.75,35930.98,29316.24,13,4,1,0,18,6.13994
27541,1368.88,44134,36137.68,13,0,0,0,13,3.59735
27542,5911.38,131065,123815.86,65,3,0,0,68,5.49203
27543,3587.25,56253,55892.2,34,1,1,0,36,6.44097
27544,1597,13275.31,13275.27,14,0,0,0,14,10.5459
27545,84,3040.09,3040.11,1,0,0,0,1,3.28936
27546,260,5544.59,5544.6,2,0,0,0,2,3.60712
27547,6805.13,220316,113577.87,77,0,1,1,79,6.95558
27548,4134,59835,57907.25,42,3,1,0,46,7.94374
27549,12552,103523.55,87899.92,72,57,3,0,132,15.0171
27550,1924,60001,34484.37,20,0,0,0,20,5.79973
27551,125,3411,3389.15,1,0,0,0,1,2.95059
27552,1688.5,98045,41311.38,16,0,1,0,17,4.11509
27553,2477,63087,39917.39,30,0,0,0,30,7.51552
27554,10271,134651.83,125197.49,84,0,0,1,85,6.78927
27555,968.75,34235,15713.62,11,0,0,0,11,7.0003
27556,785,50423,22584.23,8,0,0,0,8,3.54229
27557,771.375,55032,31671.51,7,0,0,0,7,2.21019
27558,1588,29420.44,29420.6,11,0,1,0,12,4.07877
27560,3060,205398.38,38871.58,16,0,1,0,17,4.37338
27561,18771,285437.04,128059.75,46,6,7,0,59,4.60722
27562,120749,469076.01,451084.15,65,27,85,1,178,3.94605
27563,6651.38,115899.58,91862.19,49,0,0,0,49,5.33408
27564,2774.75,148668.63,65342.2,19,0,3,0,22,3.36689
27565,8737.63,719280.1,142264.52,74,0,0,1,75,5.27187
27567,722.125,9291,9231.42,8,0,0,0,8,8.66605
27568,4297,52220.76,52220.7,28,0,0,0,28,5.36186
27569,5208,66965.25,52786.25,12,0,1,0,13,2.46276
27570,815,6492.49,6492.46,5,0,0,0,5,7.70124
27571,2853.5,47444,47139.65,29,0,0,0,29,6.15193
27572,4031,48202.11,48202.13,31,0,0,0,31,6.43125
27576,4769.5,148221,147270.41,43,0,1,0,44,2.9877
27577,2830.75,73174.82,57667.38,21,0,0,0,21,3.64157
27578,4878.88,92370.23,83538.72,42,0,3,0,45,5.38672
27579,437.25,4841.73,4841.7,4,0,0,0,4,8.26155
27580,22210.25,213080.8,205866.31,168,5,2,0,175,8.50066
27581,3366.5,83283.59,58755.5,25,0,0,0,25,4.25492
27582,8660.5,79888.19,75054.47,70,4,1,0,75,9.99274
27584,4339,64230.94,61120.42,34,0,0,0,34,5.56279
27586,1020,22555.07,22554.95,8,0,0,0,8,3.54689
27587,3985.76,134949,75682.34,39,2,4,0,45,5.94591
27589,1781.75,31905,31700.38,13,0,1,0,14,4.41635
27590,1206.38,28997,24368.72,13,0,0,0,13,5.33471
27591,3535.75,151277,72550.71,39,0,0,0,39,5.37555
27592,1616,34811,26513.83,17,0,0,0,17,6.41175
27593,13357.13,116724.48,116724.35,117,5,14,0,136,11.6514
27594,2883.75,79899,60384.2,31,0,1,0,32,5.2994
27595,4478,66402.91,64062.78,38,0,0,0,38,5.93168
27597,5763.13,105750.86,90021.93,43,0,0,0,43,4.77661
27598,1804.75,18273.86,18273.84,15,14,0,0,29,15.8697
27599,3905.25,68711,67152.52,35,3,4,0,42,6.25442
27600,1812.5,68955,27024.62,12,0,1,0,13,4.81043
27601,4553.5,121872.87,110976.34,41,0,0,0,41,3.69448
27602,49062,330174.4,326185.47,328,169,20,0,517,15.8499
27603,2552.13,86305,53630.83,26,0,0,0,26,4.84796
27604,2672.63,72950.8,37804.43,7,0,2,0,9,2.38067
27605,1418,92267,34843.03,14,0,0,0,14,4.01802
27606,8424.25,166388.04,125951.23,52,4,2,0,58,4.60496
27607,3366,78257.17,69472.45,22,0,1,0,23,3.31066
27608,3338.25,62709,50955.61,38,0,0,0,38,7.45747
27609,1567,54816,44101.32,15,0,1,0,16,3.62801
27610,215,30536.7,7125.23,2,0,0,0,2,2.80693
27611,1164,28534.89,14218.28,8,0,0,0,8,5.62656
27612,4535.75,61022.98,56424.72,32,0,3,0,35,6.20295
27613,4997.38,167363,117738,50,0,3,0,53,4.50152
27614,1173.88,22302,22159.02,13,0,0,0,13,5.86669
27615,1627,14696.7,14696.72,13,0,0,0,13,8.84551
27616,9447.25,80393.89,76389.84,65,0,2,0,67,8.7708
27617,3337,35669,35440.2,37,0,0,0,37,10.4401
27618,6744,111819.25,109560.48,56,0,1,0,57,5.20261
27620,4094.38,89895.28,87266.54,30,0,1,0,31,3.55234
27621,1255.75,38269,21786.47,5,0,10,0,15,6.88501
27622,9978.13,128416,118548.86,79,32,8,1,120,10.1224
27623,5107,47300.25,47300.31,42,0,0,0,42,8.87943
27624,6149.88,65529.05,65529.01,55,0,0,0,55,8.39323
27625,3206.88,41596,41329.24,37,0,0,0,37,8.9525
27627,2766.25,62404,51082.33,19,0,2,0,21,4.11101
27629,10547.13,126680,107545.84,129,4,8,0,141,13.1107
27630,1787.13,44844,30616.32,17,0,1,0,18,5.87922
27631,3861,57468.76,57468.65,34,0,0,0,34,5.91627
27632,2804.13,38868,38618.72,31,0,0,0,31,8.02719
27633,1642.75,17519,17406.63,16,8,0,0,24,13.7878
27635,1606.75,28205,28024.08,16,0,0,0,16,5.70938
27638,42322.88,461009.81,390273.76,259,6,11,1,277,7.09758
27640,779.25,15764,15662.94,8,0,0,0,8,5.1076
27641,3068.25,61707.66,44456.21,26,0,0,0,26,5.84845
27642,1360.38,35042,23091.19,13,0,3,0,16,6.92905
27643,19214.5,69217.75,64584.32,6,0,18,0,24,3.71607
27644,1616.38,33227,21876.81,16,0,1,0,17,7.77078
27645,1919.88,37298.72,31916.41,12,0,2,0,14,4.38646
27646,7186.88,145324.99,92966.61,59,0,1,0,60,6.45393
27649,1944.63,27953,27773.79,20,0,0,0,20,7.20103
27650,9025.25,130241.84,111226.3,48,0,2,1,51,4.58525
27651,106,1743.94,1743.95,0,0,1,0,1,5.73412
27652,2799,37732.09,37732.14,19,0,0,0,19,5.03549
27654,15686.5,200234.79,196475.59,100,0,3,0,103,5.24238
27655,7916.63,204296.35,146443.94,50,0,3,0,53,3.61913
27656,12123,287231.01,130844.14,87,4,1,1,93,7.10769
27657,2697,56018.61,48926.62,20,0,0,0,20,4.08775
27658,3160.13,61606.13,45037.6,22,0,0,0,22,4.88481
27659,1553,18883.06,18883.06,9,0,0,0,9,4.76618
27660,5179.13,133078.68,95681.95,21,4,5,0,30,3.13539
27661,4509,68417.83,44886.01,16,6,9,0,31,6.90638
27662,4401.63,155123.1,119585.86,34,0,0,0,34,2.84315
27663,1402,28564.44,24242.99,12,0,0,0,12,4.94988
27664,3737.5,78422,75652.63,34,0,1,0,35,4.62641
27665,7623,217145.74,138364.45,52,0,4,0,56,4.04728
27666,3419,40151.94,40152.06,26,0,0,0,26,6.47538
27667,2672.75,43033.81,43033.75,20,0,0,0,20,4.64752
27668,1114,20967.67,20967.7,8,0,0,0,8,3.81539
27669,5009.63,180606.22,73802.94,35,0,0,0,35,4.74236
27670,4360.25,68937,68494.86,43,0,1,0,44,6.42384
27671,2616,71001.1,53153.87,17,0,1,0,18,3.3864
27672,340.125,4494,4465.18,3,4,0,0,7,15.6768
27673,934.875,8569,8514.01,7,0,0,0,7,8.22174
27674,2795.25,32022.55,32022.5,18,0,0,0,18,5.62105
27676,7288,138289,99656.82,64,0,5,0,69,6.92376
27677,3991.63,48941.62,48941.61,32,0,0,0,32,6.5384
27678,5250.88,55776.85,55776.88,40,0,0,0,40,7.17143
27679,94368.13,665246.36,636029.08,341,114,52,1,508,7.98706
27680,1425.38,43366,22442.11,13,0,1,0,14,6.23827
27681,131305,666295.45,586633.53,452,784,82,1,1319,22.4842
27682,2068.25,24310,24154.07,23,0,0,0,23,9.5222
27683,832,24011,23856.95,7,14,0,0,21,8.80247
27684,49509,217661.82,217661.77,26,3,91,0,120,5.51314
27685,2344.63,55535,41684.92,23,0,2,0,25,5.99737
27686,560,21237.86,11517.54,4,0,0,0,4,3.47296
27689,2265.13,25722.12,25722.08,18,0,0,0,18,6.99788
27690,2167.5,33699,33482.81,23,0,0,0,23,6.8692
27691,4785.13,60490,60102.11,47,0,0,0,47,7.82003
27692,1241.38,25169.82,15297.4,7,0,0,0,7,4.57594
27693,10793,225982,169022.65,55,0,7,0,62,3.66815
27694,1610.38,24079.98,24079.91,14,0,0,1,15,6.22926
27695,1106,15126.73,15126.69,7,0,0,0,7,4.62758
27696,3874.13,79865.27,41498,30,0,0,1,31,7.47024
27697,29475,141332.93,141333.04,17,0,7,0,24,1.69812
27698,6460.5,57158.34,57158.34,40,0,3,0,43,7.52296
27699,1363.63,22507.28,19617.26,11,0,0,1,12,6.11706
27700,5340.25,71206.83,66065.1,37,0,1,0,38,5.7519
27701,79901.13,466332.88,445808.81,247,315,56,1,619,13.8849
50002,77866,400525.33,388784.72,125,132,68,3,328,8.43655
50003,43338,270370.25,247569.14,294,61,23,3,381,15.3896
50004,5930.63,118072.92,90079.65,30,0,3,0,33,3.66342
50006,2201.38,62568.81,55736.96,11,0,1,0,12,2.15297
50007,1185,34340.47,22773.32,8,0,0,0,8,3.51288
50008,2545,26025.47,26025.47,16,12,0,0,28,10.7587
50013,3193,37786.98,33306.01,23,0,0,0,23,6.90566
50014,2346,33816.37,29147.32,17,0,1,0,18,6.17552
50015,9731,93827.68,91028.52,69,5,1,1,76,8.34903
50016,834,24297.36,16128.79,8,0,0,0,8,4.96007
50019,3662.25,42031.68,35420.72,23,5,1,0,29,8.1873
50021,870.25,22620.05,16148.58,4,0,0,0,4,2.477
50022,916,16157.56,16157.55,7,0,0,0,7,4.33234
50023,6882,101070.1,101070.1,37,0,1,0,38,3.75977
50024,2584,72787.2,40114.33,15,0,1,0,16,3.9886
50025,26483,140192.56,136306.48,91,90,36,1,218,15.9934
50026,535,5697.96,5697.96,3,0,0,0,3,5.26504
50027,16275,296869.45,183857.83,108,0,2,0,110,5.98288
50028,211,4276.08,4276.08,1,0,0,0,1,2.33859
50029,9694,134631.27,71232.26,36,14,5,0,55,7.72122
50030,4749,23545.99,23545.99,32,37,4,0,73,31.0032
50031,35051,294433.44,273461.08,239,58,21,2,320,11.7018
50032,10294.5,115762.11,113872.05,63,0,3,0,66,5.79598
50033,2194,24505.23,24505.23,15,0,0,0,15,6.12114
50034,8955.38,95853.34,95853.34,62,0,0,0,62,6.46821
50036,2267.63,32566.77,28025.83,20,0,0,0,20,7.13627
50038,3846,48697.67,39690.19,29,0,1,0,30,7.55854
50039,1316,33827.15,29321.75,7,0,1,0,8,2.72835
50040,852,10519.02,10519.02,8,0,0,0,8,7.60527
50041,131948.13,1679383.21,1234817.41,809,18,52,1,880,7.12656
50042,7529.75,47984.18,47984.21,16,0,6,0,22,4.58484
50044,3687.75,75851.58,58312.11,25,0,0,2,27,4.63026
50045,11062,221575.07,106311.31,56,0,5,1,62,5.83193
50046,7682.63,118243.92,105073.25,40,0,1,0,41,3.90204
50048,7283.75,119789.93,95471.03,52,0,1,0,53,5.55142
50049,7431,143862.67,128545.7,57,0,2,0,59,4.58981
50050,277,1746.57,1746.58,1,0,0,0,1,5.72549
50052,923.375,21816.21,21816.21,6,0,0,0,6,2.75025
50054,2503,37418.76,37418.76,17,0,1,0,18,4.81042
50055,1106,35232.85,20904,8,0,0,0,8,3.82702
50058,33949.63,323652.71,281997.17,231,0,12,0,243,8.61711
50059,4274,71383.61,61793.13,28,0,0,0,28,4.53125
50060,4170.88,111598.28,91351.81,25,0,1,0,26,2.84614
50062,644,14784.88,14784.88,3,0,0,0,3,2.0291
50064,2452,45224.12,41852.29,18,0,1,0,19,4.53978
50066,40836.25,390566.91,350268.62,267,92,6,0,365,10.4206
50069,5562.5,84162.85,81791.43,32,0,2,0,34,4.15691
50070,379,3529.78,3529.79,3,0,0,0,3,8.4991
50072,3534,66142.64,63648.9,27,0,0,0,27,4.24202
50074,28974,293052.17,260117.98,153,20,13,1,187,7.18905
50076,47736,301574.36,260028.66,304,121,24,3,452,17.3827
50077,8269.5,77257.51,74130.02,55,0,2,0,57,7.68919
50078,10804,123516.97,116909.96,77,0,0,0,77,6.58627
50079,3242.38,45507.34,45507.32,22,0,1,0,23,5.05413
50081,14281,193537.68,110878.45,76,0,2,0,78,7.03473
50082,55907.5,651625.14,594586.28,290,22,25,0,337,5.66781
50083,8839.88,153242.72,130749.37,38,0,7,0,45,3.4417
50084,5490,76771.59,55458.17,44,0,0,0,44,7.93391
50085,17879,189814.32,178531.97,142,0,3,1,146,8.17781
50086,4204,100889.05,65488.89,30,0,0,0,30,4.58093
50087,24738,221756.93,208927.32,91,0,27,0,118,5.6479
50088,629,18246.49,18246.5,3,0,0,0,3,1.64415
50090,3922,67582.97,33042.88,21,0,1,0,22,6.65802
50092,6022,83026.6,83026.6,41,0,0,0,41,4.93818
50093,3390.25,51002.42,46175.56,25,0,1,0,26,5.63068
50094,3813.13,56250.74,56250.74,31,0,0,0,31,5.51104
50095,16684,265074.18,142655.38,83,5,16,3,107,7.50059
50096,2368,40844.31,36185.75,19,0,0,0,19,5.25069
50097,1530,12491.9,12491.91,6,0,0,0,6,4.80311
50098,5234,106115.57,102035.89,40,0,1,0,41,4.01819
50099,70886.5,768537.44,539073.55,273,59,38,3,373,6.91928
50101,892,14173.03,14173.03,7,0,0,0,7,4.93896
50102,11491,84288.48,84288.5,72,17,5,0,94,11.1522
50103,4350.63,42466.45,32302.61,14,0,1,0,15,4.64359
50105,478.875,12850.19,7332.49,3,0,0,0,3,4.09138
50106,17955.63,121461.01,121460.96,13,0,2,0,15,1.23496
50107,7125,96104.71,63078.02,10,0,5,0,15,2.37801
50108,6270,69615.49,48998.09,23,0,2,0,25,5.10224
50109,17510.25,153530.47,146520.7,103,2,11,0,116,7.91697
50110,11308,170229.69,143169.4,61,3,4,1,69,4.81947
50111,6878.63,103373.2,100315.93,52,0,0,0,52,5.18362
50112,2882,72960.64,57557.52,17,0,3,0,20,3.47478
50115,6353.25,115191.94,106861.37,36,0,0,0,36,3.36885
50117,5587,54124.12,49736.27,32,0,1,0,33,6.635
50118,6645,93902.93,93902.9,31,0,11,0,42,4.47271
50120,4238.38,82495.44,77534.44,25,0,1,0,26,3.35335
50121,2276,59700.76,45107.74,14,0,2,0,16,3.54706
50124,1408.38,49499.71,28078.69,12,0,1,0,13,4.62985
50126,2544,30370.03,30370.01,16,0,0,0,16,5.26835
50129,466894.5,2507799.27,2231661.53,1476,1689,439,14,3618,16.2121
50130,3384,73743.14,47155.94,21,0,0,0,21,4.45331
50135,5729,63806.32,58543.02,20,0,3,0,23,3.92874
50137,14927,186982.63,143949.5,53,0,13,0,66,4.58494
50138,4992.25,65123.26,62530.32,37,0,1,0,38,6.07705
50139,47906.25,735405.9,563869.42,270,6,14,1,291,5.16077
50140,4019.5,72002.32,51479.83,34,0,0,0,34,6.60453
50142,8140.25,138866.29,85532.9,62,0,4,0,66,7.71633
50143,6387.13,58424.67,58424.67,44,4,0,0,48,8.21571
50144,2489,39046.76,34120.36,15,0,1,0,16,4.68928
50145,4825.63,80052.8,72841.85,36,0,0,1,37,5.0795
50146,1254,34288.13,19256.18,8,0,1,0,9,4.67382
50147,88240,412048.48,390907.59,185,146,67,3,401,10.2582
50148,5012,68707.06,66027.97,34,0,2,0,36,5.45224
50149,14117.5,133082.29,122466.01,113,0,4,0,117,9.55367
50150,2917,60932.48,57824.49,26,0,0,0,26,4.49637
50151,37118,300768.51,296221.1,174,19,13,3,209,7.05554
50152,490,7849.7,7849.7,3,0,0,0,3,3.8218
50155,3836,63479.97,58508.14,27,0,0,0,27,4.61474
50156,174.25,4507.38,4507.38,2,0,0,0,2,4.43717
50158,2219,107144.87,33959.98,5,6,2,0,13,3.82804
50159,5055,66541.04,66541.06,25,0,3,0,28,4.20793
50160,14137.13,171439.57,162723.91,102,3,6,0,111,6.82137
50161,7778.25,230139.94,94411.43,22,0,5,0,27,2.85982
50162,9092,91573.93,91573.92,57,1,1,0,59,6.44288
50164,15822,173733.78,155304.49,91,0,4,0,95,6.11702
50165,21975,93327.88,93327.87,136,32,5,0,173,18.5368
50166,2944,67099.37,55400.14,18,0,0,0,18,3.24909
50167,10843,148904.28,126998.12,63,0,5,0,68,5.35441
50168,29813.5,257694.78,242845.51,177,12,13,0,202,8.31805
50169,9224.13,91434.41,71851.25,7,0,0,0,7,0.974235
50172,3065.13,44431.71,44431.71,20,0,1,0,21,4.72635
50174,2361,25766.47,25766.46,19,0,0,0,19,7.37393
50175,1206.13,12892.96,12892.94,9,0,0,0,9,6.98056
50176,3270,60079.33,56409.79,21,0,1,1,23,4.07731
50177,3653.88,61784.87,58767.27,31,0,1,0,32,5.44521
50178,6652.38,81143.95,73715.98,46,0,1,0,47,6.37582
50181,4581,64673.01,53995.73,25,0,2,0,27,5.0004
50182,3867,72097.28,52695.8,26,0,1,0,27,5.12375
50183,2701.63,58279.33,40386.86,22,0,0,0,22,5.44732
50184,13072,105875.06,101301.54,116,2,4,0,122,12.0433
50185,16136,238394.01,212631.08,100,6,4,0,110,5.17328
50186,1480,48130.17,19804.5,11,0,0,0,11,5.55429
50188,11775,166347.87,139861.81,97,0,1,0,98,7.00692
50190,1659,23041.68,23041.68,13,0,0,0,13,5.64195
50192,2404,37096.81,37096.8,17,0,0,0,17,4.58261
50193,1098.75,18802.61,18802.62,8,0,0,0,8,4.25473
50194,2360,45260.54,40745.92,15,0,0,0,15,3.68135
50195,1253,32486.35,32486.36,10,0,0,0,10,3.07821
50196,4089,51896.39,51896.4,26,0,0,0,26,5.00998
50197,15883.75,164744.45,126577.34,99,1,10,0,110,8.69034
50198,2671.13,87465.36,40231.74,20,0,0,0,20,4.9712
50199,5647,89702.58,67726.16,33,0,4,0,37,5.46318
50200,7831.25,584478.17,85979.58,41,3,2,0,46,5.35011
50205,4946.75,75205.97,75205.99,38,0,0,0,38,5.05279
50206,1836,28537.83,28537.81,10,0,1,0,11,3.85453
50207,1021,20154.14,20154.12,6,0,0,0,6,2.97706
50208,1066,26370.92,21837.08,7,0,0,0,7,3.20556
50209,12654.5,194182.53,172057.49,79,0,4,0,83,4.82397
50210,1481,53988.86,26084.68,9,0,1,0,10,3.83367
50214,2945,74253.71,56714.88,16,0,1,0,17,2.99745
50215,39826.63,374865.79,362174.87,275,13,11,2,301,8.3109
50216,7951.75,145518.78,127889.97,43,0,3,0,46,3.59684
50217,5467,93447.58,82610.64,33,0,1,0,34,4.11569
50218,116996,470587.78,470587.79,434,672,96,0,1202,25.5425
50219,8081.5,134453.89,84879.2,43,0,3,0,46,5.41947
50221,319,9737.34,9737.34,3,0,0,0,3,3.08093
50222,14990,120444.27,115901.52,66,0,4,0,70,6.03961
50223,408,13063.83,8121.65,4,0,0,0,4,4.92511
50225,219,9702.5,9702.5,2,0,0,0,2,2.06132
50227,1792,31868.96,26711.51,22,0,0,0,22,8.23615
50228,9413,117917.94,117917.95,55,0,5,0,60,5.08828
50230,4176,73123.73,58950.76,27,0,2,0,29,4.91936
50231,8480,54369.46,54369.46,64,14,5,0,83,15.2659
50232,4376.75,75268.25,66420.84,29,0,1,0,30,4.51665
50233,1626.5,24278.94,24278.93,12,0,0,0,12,4.94256
50235,4548.88,88968.5,77993.99,32,0,3,0,35,4.48753
50236,50797.63,559732.23,495132.06,247,7,27,1,282,5.69545
50237,9882,59285.98,59285.97,56,20,10,0,86,14.506
50238,4495,47389.15,47389.16,14,0,1,0,15,3.16528
50239,24170,301605.43,246804.2,134,0,7,0,141,5.71303
50240,7857,79726.53,79726.55,62,0,1,0,63,7.90201
50241,1100.5,23325.49,22004.04,7,0,1,0,8,3.6357
50243,4257,78113.12,69551.93,32,0,0,0,32,4.60088
50244,5704,46425.09,46425.06,30,0,3,0,33,7.10823
50246,901,23715.21,13609.83,7,0,0,0,7,5.14334
50247,1823,48369.54,34715.45,14,0,0,0,14,4.03279
50248,1937.5,77271.36,36561.75,9,0,2,0,11,3.00861
50251,2064.5,40776.02,33737.44,14,0,0,0,14,4.14969
50252,13182,169208.55,151374.33,84,0,5,0,89,5.87946
50253,1816.5,34555.46,31143.16,17,0,1,0,18,5.77976
50256,40405.13,882420.34,616026.42,205,1,15,0,221,3.58751
50258,917,16274.24,16274.24,8,0,0,0,8,4.91574
50259,7963.38,177409.86,88680.75,60,0,0,0,60,6.76584
50260,15975.63,220161.45,172265.37,55,3,11,1,70,4.0635
50261,683.125,9417.48,9417.48,4,0,0,0,4,4.24742
50262,4301.88,65197.33,65197.33,29,0,0,0,29,4.44804
50263,1236.25,39334.64,28234.14,9,0,1,0,10,3.54181
50265,849,14201.64,14201.64,5,0,0,0,5,3.52072
50266,2621,40225.78,29907.05,19,0,0,0,19,6.35302
50267,26866,309790.37,247711.13,164,11,27,1,203,8.19503
50268,2060.63,26194.21,26194.22,14,0,1,0,15,5.72645
50269,3251,155617.16,49993.95,14,0,1,0,15,3.00036
50270,4570.63,101001.06,52086.74,31,0,1,0,32,6.1436
50271,540,10729.39,10729.39,4,0,0,0,4,3.72808
50272,29660,193143.67,173162.62,112,0,8,2,122,7.0454
